lang1,lang2,variance
dzo_Tibt,bjn_Arab,1.7753506302504705
dzo_Tibt,vec_Latn,1.4215801098390837
dzo_Tibt,fur_Latn,1.5658812006407272
dzo_Tibt,kas_Deva,1.9580917083077038
dzo_Tibt,kas_Arab,1.1094460745749075
dzo_Tibt,arz_Arab,1.2892035199122753
dzo_Tibt,lij_Latn,1.4519037702734139
dzo_Tibt,ace_Arab,1.9247111548135978
dzo_Tibt,bjn_Latn,1.9005553280918233
dzo_Tibt,scn_Latn,1.534724393399287
dzo_Tibt,bug_Latn,2.54052973150973
dzo_Tibt,lmo_Latn,1.510399670333296
dzo_Tibt,szl_Latn,1.6226817199001715
dzo_Tibt,hne_Deva,1.3692180333359711
dzo_Tibt,fuv_Latn,2.9794931144745216
dzo_Tibt,taq_Tfng,1.3370122879981103
dzo_Tibt,shn_Mymr,1.2539280049137487
dzo_Tibt,mag_Deva,1.3020140126068893
mni_Beng,pbt_Arab,1.8801358834453423
mni_Beng,bho_Deva,2.01398618695791
mni_Beng,nus_Latn,1.8856479660409031
mni_Beng,ban_Latn,2.618466685628601
mni_Beng,dzo_Tibt,2.5974998452462366
mni_Beng,lim_Latn,2.0554630101250364
mni_Beng,ltg_Latn,2.446745435600738
mni_Beng,ace_Latn,2.701475609130645
mni_Beng,crh_Latn,2.103278348252551
mni_Beng,srd_Latn,1.7713729458187655
mni_Beng,taq_Latn,2.9808201509918164
mni_Beng,mri_Latn,2.6546932377008408
mni_Beng,ary_Arab,1.937546020990093
mni_Beng,bam_Latn,2.8710825406900096
mni_Beng,knc_Arab,1.5883704760864632
mni_Beng,eng_Latn,2.0654489781961565
mni_Beng,knc_Latn,2.843421584812048
mni_Beng,dik_Latn,2.6998818239207347
mni_Beng,prs_Arab,2.4488755663772586
mni_Beng,bjn_Arab,1.7636285656625852
mni_Beng,vec_Latn,1.7830699746767444
mni_Beng,fur_Latn,1.7991555375465138
mni_Beng,kas_Deva,2.126014039692837
mni_Beng,kas_Arab,1.5181590590650818
mni_Beng,arz_Arab,2.0325661496967227
mni_Beng,lij_Latn,1.620918169013837
mni_Beng,ace_Arab,1.9353877961762704
mni_Beng,bjn_Latn,2.7571545362611056
mni_Beng,scn_Latn,1.7298256275088757
mni_Beng,bug_Latn,2.7785406699912145
mni_Beng,lmo_Latn,1.7682081809699206
mni_Beng,szl_Latn,1.7745976180736016
mni_Beng,hne_Deva,2.0660532391040576
mni_Beng,fuv_Latn,3.0658147969970653
mni_Beng,taq_Tfng,1.5617074689568728
mni_Beng,shn_Mymr,1.9307505501882365
mni_Beng,mag_Deva,1.9764529895892304
lim_Latn,pbt_Arab,2.113381282866021
lim_Latn,bho_Deva,1.7875902802736747
lim_Latn,nus_Latn,1.9629886517823878
lim_Latn,ban_Latn,2.5516774781719995
lim_Latn,dzo_Tibt,2.5270891586845927
lim_Latn,mni_Beng,1.8922371545305985
lim_Latn,ltg_Latn,1.022604059792287
lim_Latn,ace_Latn,2.068498283404561
lim_Latn,crh_Latn,2.6568367069585674
lim_Latn,srd_Latn,1.2199368148361722
lim_Latn,taq_Latn,1.1266931733787935
lim_Latn,mri_Latn,2.0736962640893735
lim_Latn,ary_Arab,1.7639767851763244
lim_Latn,bam_Latn,1.974591394350984
lim_Latn,knc_Arab,0.6634273896833353
lim_Latn,eng_Latn,1.2425225857000162
lim_Latn,knc_Latn,1.1522903919373813
lim_Latn,dik_Latn,2.49345112251349
lim_Latn,prs_Arab,2.3662114244825014
lim_Latn,bjn_Arab,0.8913633721991124
lim_Latn,vec_Latn,1.5719075083941663
lim_Latn,fur_Latn,1.492559156721017
lim_Latn,kas_Deva,1.7303486890019837
lim_Latn,kas_Arab,1.5695489421783186
lim_Latn,arz_Arab,1.5562447419901204
lim_Latn,lij_Latn,1.1590405195965967
lim_Latn,ace_Arab,0.9011646839870263
lim_Latn,bjn_Latn,2.6484555350564882
lim_Latn,scn_Latn,1.2753916093007438
lim_Latn,bug_Latn,1.3845339395149105
lim_Latn,lmo_Latn,1.296039676863353
lim_Latn,szl_Latn,1.2842597448314474
lim_Latn,hne_Deva,2.7122516640468213
lim_Latn,fuv_Latn,1.4546546903043462
lim_Latn,taq_Tfng,1.2820106110999072
lim_Latn,shn_Mymr,1.7300411476106323
lim_Latn,mag_Deva,1.6749226505253991
ltg_Latn,pbt_Arab,2.74124855438733
ltg_Latn,bho_Deva,2.5422376037572905
ltg_Latn,nus_Latn,2.997480278750194
ltg_Latn,ban_Latn,3.81466096921195
ltg_Latn,dzo_Tibt,3.51187396996794
ltg_Latn,mni_Beng,2.666188149532916
ltg_Latn,lim_Latn,1.356524283248924
ltg_Latn,ace_Latn,2.982435511229973
ltg_Latn,crh_Latn,4.034777145557744
ltg_Latn,srd_Latn,1.9749133020684118
ltg_Latn,taq_Latn,1.3609185380261237
ltg_Latn,mri_Latn,3.38751226204282
ltg_Latn,ary_Arab,2.622743098749547
ltg_Latn,bam_Latn,2.6975357105096713
ltg_Latn,knc_Arab,0.7027198854654824
ltg_Latn,eng_Latn,1.933771388429394
ltg_Latn,knc_Latn,1.272926431078022
ltg_Latn,dik_Latn,3.5842180532287413
ltg_Latn,prs_Arab,3.3683406623565078
ltg_Latn,bjn_Arab,0.9405866946402887
ltg_Latn,vec_Latn,2.76414429206157
ltg_Latn,fur_Latn,2.6095753897853893
ltg_Latn,kas_Deva,2.3295099492091467
ltg_Latn,kas_Arab,2.473215744412976
ltg_Latn,arz_Arab,2.1697483858722
ltg_Latn,lij_Latn,2.018871179762979
ltg_Latn,ace_Arab,0.9352792417109831
ltg_Latn,bjn_Latn,4.00170608806412
ltg_Latn,scn_Latn,1.9535141231247002
ltg_Latn,bug_Latn,1.6672973463960516
ltg_Latn,lmo_Latn,2.2635869448974817
ltg_Latn,szl_Latn,1.670775518733408
ltg_Latn,hne_Deva,3.78683607111149
ltg_Latn,fuv_Latn,1.7262640968165235
ltg_Latn,taq_Tfng,1.7647841338236117
ltg_Latn,shn_Mymr,2.4296408276736123
ltg_Latn,mag_Deva,2.512835309718269
ace_Latn,pbt_Arab,0.9560436215171264
ace_Latn,bho_Deva,0.9218118796604056
ace_Latn,nus_Latn,0.9538525277785251
ace_Latn,ban_Latn,0.9459883083017433
ace_Latn,dzo_Tibt,1.3551347913776737
ace_Latn,mni_Beng,1.0130264462861232
ace_Latn,lim_Latn,0.6554899471402479
ace_Latn,ltg_Latn,0.6982801332416475
ace_Latn,crh_Latn,1.2451443112243137
ace_Latn,srd_Latn,0.683376482448475
ace_Latn,taq_Latn,0.7902555806295031
ace_Latn,mri_Latn,1.0221484139857502
ace_Latn,ary_Arab,0.928697787259164
ace_Latn,bam_Latn,1.0141694937053036
ace_Latn,knc_Arab,0.4939302307016134
ace_Latn,eng_Latn,0.7577848151728168
ace_Latn,knc_Latn,0.808547339761879
ace_Latn,dik_Latn,1.1533002963825065
ace_Latn,prs_Arab,1.1775986282788131
ace_Latn,bjn_Arab,0.4435367441247354
ace_Latn,vec_Latn,0.8353349046953062
ace_Latn,fur_Latn,0.769073950504702
ace_Latn,kas_Deva,1.025588309390825
ace_Latn,kas_Arab,0.8170663770690686
ace_Latn,arz_Arab,0.8463959323322828
ace_Latn,lij_Latn,0.6406504967783906
ace_Latn,ace_Arab,0.2375015038995224
ace_Latn,bjn_Latn,1.0157245245743156
ace_Latn,scn_Latn,0.7248917353693501
ace_Latn,bug_Latn,0.6987463668358335
ace_Latn,lmo_Latn,0.6950709989135105
ace_Latn,szl_Latn,0.7119204578671555
ace_Latn,hne_Deva,1.297449963195929
ace_Latn,fuv_Latn,0.9165255196867989
ace_Latn,taq_Tfng,0.6478830161460115
ace_Latn,shn_Mymr,0.9112043187256726
ace_Latn,mag_Deva,0.9248809493397019
crh_Latn,pbt_Arab,0.7593625365929256
crh_Latn,bho_Deva,0.7660841752852013
crh_Latn,nus_Latn,0.9141065143695105
crh_Latn,ban_Latn,1.1941572877451934
crh_Latn,dzo_Tibt,1.1590593498376462
crh_Latn,mni_Beng,0.8240003219154998
crh_Latn,lim_Latn,0.8563005462972009
crh_Latn,ltg_Latn,0.9931838272869007
crh_Latn,ace_Latn,1.2012133149915638
crh_Latn,srd_Latn,0.769230932391282
crh_Latn,taq_Latn,1.323433369593548
crh_Latn,mri_Latn,1.117338618188245
crh_Latn,ary_Arab,0.7938245912346039
crh_Latn,bam_Latn,1.2655714830248794
crh_Latn,knc_Arab,0.7144585840557083
crh_Latn,eng_Latn,0.774151883113469
crh_Latn,knc_Latn,1.2576032953000584
crh_Latn,dik_Latn,1.3012899494822394
crh_Latn,prs_Arab,0.9926647898638609
crh_Latn,bjn_Arab,0.8421532884862821
crh_Latn,vec_Latn,0.7577286609010954
crh_Latn,fur_Latn,0.7955214609953429
crh_Latn,kas_Deva,1.077330964728921
crh_Latn,kas_Arab,0.6473666238492674
crh_Latn,arz_Arab,0.7841368998020807
crh_Latn,lij_Latn,0.6775488858288738
crh_Latn,ace_Arab,0.9069954850953834
crh_Latn,bjn_Latn,1.170757550000083
crh_Latn,scn_Latn,0.7556900373879972
crh_Latn,bug_Latn,1.196857057818074
crh_Latn,lmo_Latn,0.7541700898992221
crh_Latn,szl_Latn,0.6991727984732761
crh_Latn,hne_Deva,0.8596824459387691
crh_Latn,fuv_Latn,1.3461119947216016
crh_Latn,taq_Tfng,0.7397583235426625
crh_Latn,shn_Mymr,0.8757474919953752
crh_Latn,mag_Deva,0.7437762331931278
srd_Latn,pbt_Arab,1.0579478502974904
srd_Latn,bho_Deva,1.0668876378846022
srd_Latn,nus_Latn,1.150025909001377
srd_Latn,ban_Latn,1.4219076776418527
srd_Latn,dzo_Tibt,1.6108503700832209
srd_Latn,mni_Beng,1.210610427607888
srd_Latn,lim_Latn,0.7763005199515521
srd_Latn,ltg_Latn,0.9558378210077794
srd_Latn,ace_Latn,1.2887601457168416
srd_Latn,crh_Latn,1.3938045519787472
srd_Latn,taq_Latn,1.0977857179000576
srd_Latn,mri_Latn,1.2516607237561543
srd_Latn,ary_Arab,0.971684032749802
srd_Latn,bam_Latn,1.402480965053404
srd_Latn,knc_Arab,0.6592587802381203
srd_Latn,eng_Latn,0.8749816413034093
srd_Latn,knc_Latn,1.1504614761309153
srd_Latn,dik_Latn,1.499029607721992
srd_Latn,prs_Arab,1.3288565668467276
srd_Latn,bjn_Arab,0.783528970353221
srd_Latn,vec_Latn,0.7049516730633011
srd_Latn,fur_Latn,0.6876777450352584
srd_Latn,kas_Deva,1.2568537743260222
srd_Latn,kas_Arab,0.8615159734026675
srd_Latn,arz_Arab,0.9682571800555573
srd_Latn,lij_Latn,0.5260476507477024
srd_Latn,ace_Arab,0.8100254964214972
srd_Latn,bjn_Latn,1.4195391739836654
srd_Latn,scn_Latn,0.6421740239941
srd_Latn,bug_Latn,1.1387416056363158
srd_Latn,lmo_Latn,0.5997290579303273
srd_Latn,szl_Latn,0.796336892387815
srd_Latn,hne_Deva,1.2802034975851642
srd_Latn,fuv_Latn,1.337031324998568
srd_Latn,taq_Tfng,0.809490339208928
srd_Latn,shn_Mymr,1.024824627233664
srd_Latn,mag_Deva,1.0175628571779627
taq_Latn,pbt_Arab,5.321041312397261
taq_Latn,bho_Deva,4.755134755404394
taq_Latn,nus_Latn,4.117957258673544
taq_Latn,ban_Latn,5.935107195687666
taq_Latn,dzo_Tibt,5.960789856622937
taq_Latn,mni_Beng,4.470647181549952
taq_Latn,lim_Latn,1.9574804934576828
taq_Latn,ltg_Latn,1.766048011272299
taq_Latn,ace_Latn,4.749043237049867
taq_Latn,crh_Latn,6.5765233036627055
taq_Latn,srd_Latn,2.9592115244745516
taq_Latn,mri_Latn,4.394490672957256
taq_Latn,ary_Arab,4.392375810626578
taq_Latn,bam_Latn,3.555403935663811
taq_Latn,knc_Arab,0.8403574312462888
taq_Latn,eng_Latn,2.763586911745358
taq_Latn,knc_Latn,1.5332790772292382
taq_Latn,dik_Latn,4.6752725793425345
taq_Latn,prs_Arab,6.206072222375608
taq_Latn,bjn_Arab,1.331903237163461
taq_Latn,vec_Latn,4.564538218073615
taq_Latn,fur_Latn,3.7675966047887353
taq_Latn,kas_Deva,3.6635659549496755
taq_Latn,kas_Arab,4.539878677345092
taq_Latn,arz_Arab,3.4645894340793646
taq_Latn,lij_Latn,2.743061216659155
taq_Latn,ace_Arab,1.33913178338828
taq_Latn,bjn_Latn,7.044693784761038
taq_Latn,scn_Latn,3.1166511688989806
taq_Latn,bug_Latn,2.365795343511344
taq_Latn,lmo_Latn,3.2244334409588578
taq_Latn,szl_Latn,3.113613988322127
taq_Latn,hne_Deva,8.001358449714104
taq_Latn,fuv_Latn,2.036398839801018
taq_Latn,taq_Tfng,1.771073524572499
taq_Latn,shn_Mymr,4.075760866772398
taq_Latn,mag_Deva,4.830656146653617
mri_Latn,pbt_Arab,1.5609169984237732
mri_Latn,bho_Deva,1.5502160994461387
mri_Latn,nus_Latn,1.3561300197630506
mri_Latn,ban_Latn,1.9862339145244474
mri_Latn,dzo_Tibt,2.1605008529628544
mri_Latn,mni_Beng,1.5995894155560815
mri_Latn,lim_Latn,1.1979629734929478
mri_Latn,ltg_Latn,1.5276794328014862
mri_Latn,ace_Latn,1.8515850072531808
mri_Latn,crh_Latn,1.8232201801489687
mri_Latn,srd_Latn,1.1701135776161293
mri_Latn,taq_Latn,1.6792205933101723
mri_Latn,ary_Arab,1.4322604787057533
mri_Latn,bam_Latn,1.7581020743631084
mri_Latn,knc_Arab,0.9985583733522885
mri_Latn,eng_Latn,1.237461200490521
mri_Latn,knc_Latn,1.6294489537218335
mri_Latn,dik_Latn,1.7207825507292953
mri_Latn,prs_Arab,1.9810155826743574
mri_Latn,bjn_Arab,1.2200342194903564
mri_Latn,vec_Latn,1.337985757269885
mri_Latn,fur_Latn,1.256321359522052
mri_Latn,kas_Deva,1.8933264573668134
mri_Latn,kas_Arab,1.2967635297435975
mri_Latn,arz_Arab,1.3792794222759168
mri_Latn,lij_Latn,1.0338753987303422
mri_Latn,ace_Arab,1.3554071998140336
mri_Latn,bjn_Latn,2.153622018622452
mri_Latn,scn_Latn,1.2117009127665705
mri_Latn,bug_Latn,1.6526238479452404
mri_Latn,lmo_Latn,1.177417201294283
mri_Latn,szl_Latn,1.1840371193446513
mri_Latn,hne_Deva,1.9763470610644371
mri_Latn,fuv_Latn,1.7121564397173827
mri_Latn,taq_Tfng,1.080932213364346
mri_Latn,shn_Mymr,1.4657738484156242
mri_Latn,mag_Deva,1.5216485045581072
ary_Arab,pbt_Arab,0.887843544701751
ary_Arab,bho_Deva,0.9310706878415289
ary_Arab,nus_Latn,1.1673870941503048
ary_Arab,ban_Latn,1.5041726172341126
ary_Arab,dzo_Tibt,1.437690601276677
ary_Arab,mni_Beng,1.147728647910542
ary_Arab,lim_Latn,1.4160729613683534
ary_Arab,ltg_Latn,1.7977304198471857
ary_Arab,ace_Latn,1.6045384943186396
ary_Arab,crh_Latn,1.3173799574398466
ary_Arab,srd_Latn,1.1092419971227847
ary_Arab,taq_Latn,2.160744276415617
ary_Arab,mri_Latn,1.6617421958332281
ary_Arab,bam_Latn,1.8665371338579444
ary_Arab,knc_Arab,1.3105281570655005
ary_Arab,eng_Latn,0.9863386688969031
ary_Arab,knc_Latn,2.25582933990685
ary_Arab,dik_Latn,1.7504783550722425
ary_Arab,prs_Arab,1.047156487096366
ary_Arab,bjn_Arab,1.330079419225435
ary_Arab,vec_Latn,0.9648383060641395
ary_Arab,fur_Latn,1.079580670739629
ary_Arab,kas_Deva,1.5233625818026404
ary_Arab,kas_Arab,0.7814741806726926
ary_Arab,arz_Arab,0.5817876472030433
ary_Arab,lij_Latn,1.0154308352613333
ary_Arab,ace_Arab,1.432502307510156
ary_Arab,bjn_Latn,1.3485829119615336
ary_Arab,scn_Latn,1.0843062098752103
ary_Arab,bug_Latn,1.9062903798969109
ary_Arab,lmo_Latn,1.0716069202288652
ary_Arab,szl_Latn,1.1859759827830818
ary_Arab,hne_Deva,0.9719517248551779
ary_Arab,fuv_Latn,2.2217659552552926
ary_Arab,taq_Tfng,1.030401744308881
ary_Arab,shn_Mymr,1.0622126058487062
ary_Arab,mag_Deva,0.9114763481844549
bam_Latn,pbt_Arab,3.046013873851359
bam_Latn,bho_Deva,2.8962548947971363
bam_Latn,nus_Latn,2.2008996141539248
bam_Latn,ban_Latn,3.3323316767236353
bam_Latn,dzo_Tibt,3.740051148738473
bam_Latn,mni_Beng,2.5104579149895976
bam_Latn,lim_Latn,1.5004197980080118
bam_Latn,ltg_Latn,1.5413193660916948
bam_Latn,ace_Latn,2.7582398238692143
bam_Latn,crh_Latn,3.322171674446769
bam_Latn,srd_Latn,1.805670406535682
bam_Latn,taq_Latn,1.6265157051018373
bam_Latn,mri_Latn,2.4054135893219986
bam_Latn,ary_Arab,2.7309059433182257
bam_Latn,knc_Arab,0.9295160053377604
bam_Latn,eng_Latn,1.8364354978223687
bam_Latn,knc_Latn,1.5164076687488022
bam_Latn,dik_Latn,2.7201503104787634
bam_Latn,prs_Arab,3.7674132810857173
bam_Latn,bjn_Arab,1.227959804076379
bam_Latn,vec_Latn,2.433691790628893
bam_Latn,fur_Latn,2.063513705446622
bam_Latn,kas_Deva,2.3535303087907127
bam_Latn,kas_Arab,2.5195195597522906
bam_Latn,arz_Arab,2.332686194109374
bam_Latn,lij_Latn,1.636210693943894
bam_Latn,ace_Arab,1.27503882305939
bam_Latn,bjn_Latn,4.047955849254526
bam_Latn,scn_Latn,1.9564936946476232
bam_Latn,bug_Latn,1.7928019526763257
bam_Latn,lmo_Latn,1.8671253686967082
bam_Latn,szl_Latn,1.7320111767430195
bam_Latn,hne_Deva,4.092088955089819
bam_Latn,fuv_Latn,1.757291670892053
bam_Latn,taq_Tfng,1.5837500843658898
bam_Latn,shn_Mymr,2.7144956839848464
bam_Latn,mag_Deva,2.776227362646529
knc_Arab,pbt_Arab,36.089209016631
knc_Arab,bho_Deva,33.71359054179674
knc_Arab,nus_Latn,21.567726944741004
knc_Arab,ban_Latn,36.624877285060315
knc_Arab,dzo_Tibt,37.37311060400861
knc_Arab,mni_Beng,24.726944133776716
knc_Arab,lim_Latn,14.278542850170597
knc_Arab,ltg_Latn,11.285009957782796
knc_Arab,ace_Latn,31.611789154688985
knc_Arab,crh_Latn,37.394665865438256
knc_Arab,srd_Latn,19.63830825897864
knc_Arab,taq_Latn,10.611079685689214
knc_Arab,mri_Latn,25.695101309736557
knc_Arab,ary_Arab,31.04896454404999
knc_Arab,bam_Latn,21.79966577915994
knc_Arab,eng_Latn,22.869894514732895
knc_Arab,knc_Latn,7.345454175809808
knc_Arab,dik_Latn,26.456563748183136
knc_Arab,prs_Arab,46.53721343256344
knc_Arab,bjn_Arab,7.658004272331699
knc_Arab,vec_Latn,30.67389840114174
knc_Arab,fur_Latn,23.661079028506556
knc_Arab,kas_Deva,20.016194332560328
knc_Arab,kas_Arab,29.090056881687318
knc_Arab,arz_Arab,27.004438111483427
knc_Arab,lij_Latn,19.092088394922392
knc_Arab,ace_Arab,7.022737917646601
knc_Arab,bjn_Latn,49.10977768289192
knc_Arab,scn_Latn,20.76064279462977
knc_Arab,bug_Latn,16.916927588945907
knc_Arab,lmo_Latn,24.664328073580975
knc_Arab,szl_Latn,19.1314462933667
knc_Arab,hne_Deva,48.474255224601734
knc_Arab,fuv_Latn,13.537609040400582
knc_Arab,taq_Tfng,15.310104825561977
knc_Arab,shn_Mymr,28.142635281282427
knc_Arab,mag_Deva,33.49915743259962
eng_Latn,pbt_Arab,0.2564037893237218
eng_Latn,bho_Deva,0.22158695416180962
eng_Latn,nus_Latn,0.4019666293217587
eng_Latn,ban_Latn,0.505845289975031
eng_Latn,dzo_Tibt,0.5735936060682951
eng_Latn,mni_Beng,0.3973619772852082
eng_Latn,lim_Latn,0.45746341618410347
eng_Latn,ltg_Latn,0.679388926512538
eng_Latn,ace_Latn,0.5690281744735362
eng_Latn,crh_Latn,0.43560552631579436
eng_Latn,srd_Latn,0.3168583530546978
